date,temp_max,temp_min,feels_like_max,precip_mm,precip_hours,snowfall_cm,wind_speed_max,gust_speed,mean_temp_c,precip_intensity,is_freezing,is_heatwave,total_delay_mins,total_incidents,median_incident_delay,month_num,month,month_abbr,day_of_week,is_weekend,is_weekend_int,day_type,weather_type,avg_delay_per_incident,severe_day
2020-01-14,3.6,-2.8,0.1,0.0,0.0,0.0,23.5,46.8,0.40000000000000013,0.0,1,0,82,46,0.0,1,January,Jan,Tuesday,False,0,Weekday,Clear,1.7826086956521738,0
2020-01-15,4.1,0.2,1.0,0.0,0.0,0.0,18.7,34.9,2.15,0.0,0,0,176,38,3.0,1,January,Jan,Wednesday,False,0,Weekday,Clear,4.631578947368421,0
2020-01-16,1.8,-8.1,-2.1,1.0,5.0,0.7,31.1,58.3,-3.15,0.2,1,0,239,43,3.0,1,January,Jan,Thursday,False,0,Weekday,Light Rain/Snow,5.558139534883721,1
2020-01-17,-7.3,-14.2,-11.5,0.0,0.0,0.0,18.4,35.3,-10.75,0.0,1,0,136,54,0.0,1,January,Jan,Friday,False,0,Weekday,Clear,2.5185185185185186,0
2020-01-18,3.3,-7.9,-2.5,16.8,15.0,11.34,29.9,72.0,-2.3000000000000003,1.12,1,0,241,35,3.0,1,January,Jan,Saturday,True,1,Weekend,Heavy Rain/Snow,6.885714285714286,1
2020-01-19,1.5,-9.4,-4.8,0.0,0.0,0.0,27.9,54.0,-3.95,0.0,1,0,46,32,0.0,1,January,Jan,Sunday,True,1,Weekend,Clear,1.4375,0
2020-01-20,-5.8,-15.6,-9.9,0.0,0.0,0.0,19.5,34.6,-10.7,0.0,1,0,114,44,0.0,1,January,Jan,Monday,False,0,Weekday,Clear,2.590909090909091,0
2020-01-21,-1.7,-9.7,-7.4,0.0,0.0,0.0,20.3,36.0,-5.699999999999999,0.0,1,0,112,44,0.0,1,January,Jan,Tuesday,False,0,Weekday,Clear,2.5454545454545454,0
2020-01-22,0.2,-6.8,-5.4,0.0,0.0,0.0,22.3,42.5,-3.3,0.0,1,0,394,51,0.0,1,January,Jan,Wednesday,False,0,Weekday,Clear,7.7254901960784315,1
2020-01-23,1.6,-7.6,-1.3,0.0,0.0,0.0,12.6,24.1,-3.0,0.0,1,0,135,54,0.0,1,January,Jan,Thursday,False,0,Weekday,Clear,2.5,0
2020-01-24,4.2,-1.7,-1.0,8.3,5.0,0.0,27.1,58.3,1.25,1.6600000000000001,1,0,158,51,0.0,1,January,Jan,Friday,False,0,Weekday,Light Rain/Snow,3.0980392156862746,0
2020-01-25,4.0,1.2,0.8,23.3,19.0,1.05,28.1,51.1,2.6,1.2263157894736842,0,0,207,34,0.0,1,January,Jan,Saturday,True,1,Weekend,Heavy Rain/Snow,6.088235294117647,1
2020-01-26,3.6,0.1,-1.5,1.4,7.0,0.0,21.9,40.7,1.85,0.19999999999999998,0,0,67,28,1.5,1,January,Jan,Sunday,True,1,Weekend,Light Rain/Snow,2.392857142857143,0
2020-01-27,2.5,-0.6,-2.7,0.0,0.0,0.0,18.9,35.6,0.95,0.0,1,0,59,45,0.0,1,January,Jan,Monday,False,0,Weekday,Clear,1.3111111111111111,0
2020-01-28,2.2,-1.8,-2.8,0.0,0.0,0.0,16.2,30.6,0.20000000000000007,0.0,1,0,92,38,1.5,1,January,Jan,Tuesday,False,0,Weekday,Clear,2.4210526315789473,0
2020-01-29,-0.9,-6.8,-5.0,0.0,0.0,0.0,12.6,26.3,-3.85,0.0,1,0,95,52,0.0,1,January,Jan,Wednesday,False,0,Weekday,Clear,1.8269230769230769,0
2020-01-30,-2.3,-6.9,-7.2,0.0,0.0,0.0,15.5,31.7,-4.6,0.0,1,0,225,55,0.0,1,January,Jan,Thursday,False,0,Weekday,Clear,4.090909090909091,1
2020-01-31,0.5,-4.6,-3.3,0.5,5.0,0.35,11.0,20.2,-2.05,0.1,1,0,152,62,3.0,1,January,Jan,Friday,False,0,Weekday,Light Rain/Snow,2.4516129032258065,0
2020-02-01,1.6,-5.7,-2.8,1.7,6.0,1.19,17.6,32.4,-2.05,0.2833333333333333,1,0,164,32,0.0,2,February,Feb,Saturday,True,1,Weekend,Light Rain/Snow,5.125,0
2020-02-02,1.4,-2.5,-2.1,4.9,13.0,3.29,21.7,40.3,-0.55,0.37692307692307697,1,0,116,27,0.0,2,February,Feb,Sunday,True,1,Weekend,Light Rain/Snow,4.296296296296297,0
2020-02-03,6.6,-0.9,2.7,0.1,1.0,0.0,19.8,35.3,2.8499999999999996,0.1,1,0,146,55,0.0,2,February,Feb,Monday,False,0,Weekday,Light Rain/Snow,2.6545454545454548,0
2020-02-04,3.7,-1.5,-1.5,0.0,0.0,0.0,18.7,34.9,1.1,0.0,1,0,120,46,0.0,2,February,Feb,Tuesday,False,0,Weekday,Clear,2.608695652173913,0
2020-02-05,-2.0,-7.1,-6.8,0.1,1.0,0.07,22.2,40.7,-4.55,0.1,1,0,148,55,0.0,2,February,Feb,Wednesday,False,0,Weekday,Light Rain/Snow,2.690909090909091,0
2020-02-06,-2.7,-4.4,-7.8,8.9,22.0,6.23,20.3,37.8,-3.5500000000000003,0.40454545454545454,1,0,216,62,0.0,2,February,Feb,Thursday,False,0,Weekday,Heavy Rain/Snow,3.4838709677419355,1
2020-02-07,-4.3,-9.1,-9.7,4.5,16.0,3.15,29.1,54.7,-6.699999999999999,0.28125,1,0,139,56,0.0,2,February,Feb,Friday,False,0,Weekday,Light Rain/Snow,2.482142857142857,0
2020-02-08,-7.5,-14.6,-11.7,0.0,0.0,0.0,13.8,26.3,-11.05,0.0,1,0,115,33,3.0,2,February,Feb,Saturday,True,1,Weekend,Clear,3.484848484848485,0
2020-02-09,1.5,-7.4,-3.6,3.1,4.0,2.17,22.2,40.7,-2.95,0.775,1,0,95,24,0.0,2,February,Feb,Sunday,True,1,Weekend,Light Rain/Snow,3.9583333333333335,0
2020-02-10,3.0,-7.3,-0.9,3.0,5.0,1.82,17.2,32.0,-2.15,0.6,1,0,153,67,0.0,2,February,Feb,Monday,False,0,Weekday,Light Rain/Snow,2.283582089552239,0
2020-02-11,2.2,-7.9,-2.3,0.0,0.0,0.0,18.3,35.3,-2.85,0.0,1,0,120,59,0.0,2,February,Feb,Tuesday,False,0,Weekday,Clear,2.0338983050847457,0
2020-02-12,3.0,-7.2,-2.8,0.0,0.0,0.0,23.7,46.4,-2.1,0.0,1,0,72,38,0.0,2,February,Feb,Wednesday,False,0,Weekday,Clear,1.894736842105263,0
2020-02-13,0.6,-11.1,-3.0,4.3,20.0,2.94,24.5,46.1,-5.25,0.215,1,0,517,56,0.0,2,February,Feb,Thursday,False,0,Weekday,Light Rain/Snow,9.232142857142858,1
2020-02-14,-9.2,-21.6,-14.4,0.0,0.0,0.0,17.7,34.6,-15.4,0.0,1,0,242,47,3.0,2,February,Feb,Friday,False,0,Weekday,Clear,5.148936170212766,1
2020-02-15,-0.3,-10.7,-6.8,0.4,3.0,0.28,28.0,53.6,-5.5,0.13333333333333333,1,0,74,30,0.0,2,February,Feb,Saturday,True,1,Weekend,Light Rain/Snow,2.466666666666667,0
2020-02-16,4.4,-4.0,-1.4,0.2,2.0,0.14,24.0,45.7,0.20000000000000018,0.1,1,0,186,36,0.0,2,February,Feb,Sunday,True,1,Weekend,Light Rain/Snow,5.166666666666667,1
2020-02-17,-1.0,-7.9,-4.8,0.0,0.0,0.0,19.7,34.9,-4.45,0.0,1,0,37,29,0.0,2,February,Feb,Monday,False,0,Weekday,Clear,1.2758620689655173,0
2020-02-18,6.8,-1.3,0.6,7.0,11.0,4.55,33.1,59.8,2.75,0.6363636363636364,1,0,149,64,0.0,2,February,Feb,Tuesday,False,0,Weekday,Light Rain/Snow,2.328125,0
2020-02-19,-0.2,-5.7,-4.6,0.0,0.0,0.0,21.3,40.7,-2.95,0.0,1,0,85,39,0.0,2,February,Feb,Wednesday,False,0,Weekday,Clear,2.1794871794871793,0
2020-02-20,-3.9,-9.1,-9.4,0.0,0.0,0.0,17.3,34.2,-6.5,0.0,1,0,154,51,0.0,2,February,Feb,Thursday,False,0,Weekday,Clear,3.019607843137255,0
2020-02-21,2.5,-10.3,-4.4,0.0,0.0,0.0,28.7,51.1,-3.9000000000000004,0.0,1,0,161,48,0.0,2,February,Feb,Friday,False,0,Weekday,Clear,3.3541666666666665,0
2020-02-22,6.4,-4.0,1.2,0.0,0.0,0.0,25.4,46.1,1.2000000000000002,0.0,1,0,270,29,0.0,2,February,Feb,Saturday,True,1,Weekend,Clear,9.310344827586206,1
2020-02-23,7.5,-0.9,1.9,0.0,0.0,0.0,24.0,45.7,3.3,0.0,1,0,24,32,0.0,2,February,Feb,Sunday,True,1,Weekend,Clear,0.75,0
2020-02-24,9.5,0.1,6.3,0.0,0.0,0.0,25.0,43.6,4.8,0.0,0,0,107,43,0.0,2,February,Feb,Monday,False,0,Weekday,Clear,2.488372093023256,0
2020-02-25,5.7,0.6,1.3,1.5,7.0,0.98,16.0,31.7,3.15,0.21428571428571427,0,0,131,50,3.0,2,February,Feb,Tuesday,False,0,Weekday,Light Rain/Snow,2.62,0
2020-02-26,1.4,-1.8,-3.7,10.7,18.0,7.49,19.9,38.5,-0.20000000000000007,0.5944444444444444,1,0,130,50,3.0,2,February,Feb,Wednesday,False,0,Weekday,Heavy Rain/Snow,2.6,0
2020-02-27,-2.2,-5.6,-7.6,6.9,11.0,4.83,37.1,68.0,-3.9,0.6272727272727273,1,0,201,59,0.0,2,February,Feb,Thursday,False,0,Weekday,Light Rain/Snow,3.406779661016949,1
2020-02-28,-4.3,-7.6,-11.0,0.9,7.0,0.63,37.3,72.0,-5.949999999999999,0.1285714285714286,1,0,92,51,0.0,2,February,Feb,Friday,False,0,Weekday,Light Rain/Snow,1.803921568627451,0
2020-02-29,-4.0,-14.1,-9.9,0.0,0.0,0.0,20.1,39.2,-9.05,0.0,1,0,51,39,0.0,2,February,Feb,Saturday,True,1,Weekend,Clear,1.3076923076923077,0
2020-03-01,1.7,-14.1,-3.2,0.1,1.0,0.07,18.1,33.1,-6.2,0.1,1,0,51,27,0.0,3,March,Mar,Sunday,True,1,Weekend,Light Rain/Snow,1.8888888888888888,0
2020-03-02,6.7,-0.4,2.6,3.6,7.0,0.0,26.1,47.9,3.15,0.5142857142857143,1,0,173,62,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,2.7903225806451615,0
2020-03-03,4.7,-1.7,1.5,9.0,9.0,0.0,16.6,38.9,1.5,1.0,1,0,97,56,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,1.7321428571428572,0
2020-03-04,6.4,-2.0,0.6,0.4,3.0,0.0,29.7,56.2,2.2,0.13333333333333333,1,0,141,61,0.0,3,March,Mar,Wednesday,False,0,Weekday,Light Rain/Snow,2.3114754098360657,0
2020-03-05,4.1,-4.0,0.6,0.0,0.0,0.0,17.8,31.3,0.04999999999999982,0.0,1,0,269,46,0.0,3,March,Mar,Thursday,False,0,Weekday,Clear,5.8478260869565215,1
2020-03-06,3.0,-1.2,-2.5,2.3,10.0,1.47,28.2,52.2,0.9,0.22999999999999998,1,0,130,52,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,2.5,0
2020-03-07,1.8,-6.8,-2.0,0.0,0.0,0.0,18.2,33.1,-2.5,0.0,1,0,53,32,0.0,3,March,Mar,Saturday,True,1,Weekend,Clear,1.65625,0
2020-03-08,10.0,-1.2,4.5,0.0,0.0,0.0,24.1,45.0,4.4,0.0,1,0,44,30,0.0,3,March,Mar,Sunday,True,1,Weekend,Clear,1.4666666666666666,0
2020-03-09,15.1,5.4,11.2,1.1,3.0,0.0,29.1,52.6,10.25,0.3666666666666667,0,0,350,55,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,6.363636363636363,1
2020-03-10,9.9,-0.9,7.4,6.7,13.0,0.0,30.6,60.8,4.5,0.5153846153846154,1,0,100,46,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,2.1739130434782608,0
2020-03-11,2.8,-4.2,-1.7,0.0,0.0,0.0,20.6,41.4,-0.7000000000000002,0.0,1,0,170,52,0.0,3,March,Mar,Wednesday,False,0,Weekday,Clear,3.269230769230769,0
2020-03-12,5.5,-1.4,1.3,0.0,0.0,0.0,20.7,38.2,2.05,0.0,1,0,145,58,0.0,3,March,Mar,Thursday,False,0,Weekday,Clear,2.5,0
2020-03-13,8.9,2.3,4.6,3.9,8.0,0.0,41.0,76.7,5.6,0.4875,0,0,155,48,3.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,3.2291666666666665,0
2020-03-14,5.4,-0.9,2.2,0.0,0.0,0.0,22.7,41.0,2.25,0.0,1,0,88,29,0.0,3,March,Mar,Saturday,True,1,Weekend,Clear,3.0344827586206895,0
2020-03-15,1.9,-4.4,-1.4,0.0,0.0,0.0,16.6,33.1,-1.2500000000000002,0.0,1,0,199,32,4.0,3,March,Mar,Sunday,True,1,Weekend,Clear,6.21875,1
2020-03-16,2.8,-4.2,-1.8,0.2,2.0,0.14,22.0,44.6,-0.7000000000000002,0.1,1,0,123,52,0.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,2.3653846153846154,0
2020-03-17,7.7,-0.6,1.2,2.7,9.0,0.49,27.2,52.6,3.5500000000000003,0.30000000000000004,1,0,67,47,0.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,1.425531914893617,0
2020-03-18,3.1,-4.6,-1.5,0.4,2.0,0.28,24.1,41.8,-0.7499999999999998,0.2,1,0,147,52,3.0,3,March,Mar,Wednesday,False,0,Weekday,Light Rain/Snow,2.826923076923077,0
2020-03-19,7.9,0.8,5.0,1.8,3.0,0.0,21.5,43.2,4.3500000000000005,0.6,0,0,284,28,1.5,3,March,Mar,Thursday,False,0,Weekday,Light Rain/Snow,10.142857142857142,1
2020-03-20,17.2,-1.8,12.8,4.1,9.0,0.0,38.8,86.0,7.699999999999999,0.4555555555555555,1,0,87,33,0.0,3,March,Mar,Friday,False,0,Weekday,Light Rain/Snow,2.6363636363636362,0
2020-03-21,0.9,-7.9,-2.4,0.0,0.0,0.0,27.2,52.2,-3.5,0.0,1,0,51,41,0.0,3,March,Mar,Saturday,True,1,Weekend,Clear,1.2439024390243902,0
2020-03-22,0.4,-5.9,-5.5,0.0,0.0,0.0,24.7,50.0,-2.75,0.0,1,0,82,33,0.0,3,March,Mar,Sunday,True,1,Weekend,Clear,2.484848484848485,0
2020-03-23,2.2,0.4,-0.9,10.7,17.0,3.22,20.2,37.8,1.3,0.6294117647058823,0,0,116,49,3.0,3,March,Mar,Monday,False,0,Weekday,Heavy Rain/Snow,2.36734693877551,0
2020-03-24,5.8,-1.6,3.3,0.0,0.0,0.0,13.9,32.4,2.0999999999999996,0.0,1,0,233,67,3.0,3,March,Mar,Tuesday,False,0,Weekday,Clear,3.4776119402985075,1
2020-03-25,8.4,1.0,6.6,0.0,0.0,0.0,17.4,33.1,4.7,0.0,0,0,165,53,3.0,3,March,Mar,Wednesday,False,0,Weekday,Clear,3.1132075471698113,0
2020-03-26,12.6,0.4,9.5,0.5,3.0,0.0,23.5,42.5,6.5,0.16666666666666666,0,0,183,75,3.0,3,March,Mar,Thursday,False,0,Weekday,Light Rain/Snow,2.44,1
2020-03-27,7.4,-1.0,5.0,0.0,0.0,0.0,12.6,31.7,3.2,0.0,1,0,148,46,3.0,3,March,Mar,Friday,False,0,Weekday,Clear,3.217391304347826,0
2020-03-28,6.6,1.5,0.9,3.4,7.0,0.0,29.3,54.7,4.05,0.4857142857142857,0,0,171,49,4.0,3,March,Mar,Saturday,True,1,Weekend,Light Rain/Snow,3.489795918367347,0
2020-03-29,19.2,4.7,16.7,11.8,10.0,0.0,32.7,76.3,11.95,1.1800000000000002,0,0,137,47,3.0,3,March,Mar,Sunday,True,1,Weekend,Heavy Rain/Snow,2.9148936170212765,0
2020-03-30,8.9,4.8,4.2,1.8,11.0,0.0,23.4,42.5,6.85,0.16363636363636364,0,0,130,65,3.0,3,March,Mar,Monday,False,0,Weekday,Light Rain/Snow,2.0,0
2020-03-31,6.4,2.8,2.3,0.2,2.0,0.0,23.2,44.3,4.6,0.1,0,0,257,72,3.0,3,March,Mar,Tuesday,False,0,Weekday,Light Rain/Snow,3.5694444444444446,1
2020-04-01,8.5,0.8,7.1,0.0,0.0,0.0,16.9,31.3,4.65,0.0,0,0,268,74,3.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,3.6216216216216215,1
2020-04-02,13.9,0.6,9.0,0.0,0.0,0.0,27.1,52.2,7.25,0.0,0,0,250,74,3.0,4,April,Apr,Thursday,False,0,Weekday,Clear,3.3783783783783785,1
2020-04-03,10.5,1.6,6.8,2.5,6.0,0.0,22.7,44.6,6.05,0.4166666666666667,0,0,273,65,3.0,4,April,Apr,Friday,False,0,Weekday,Light Rain/Snow,4.2,1
2020-04-04,9.9,3.7,8.1,0.0,0.0,0.0,12.6,28.8,6.800000000000001,0.0,0,0,118,41,4.0,4,April,Apr,Saturday,True,1,Weekend,Clear,2.8780487804878048,0
2020-04-05,12.4,3.2,9.0,1.2,5.0,0.0,20.4,41.8,7.800000000000001,0.24,0,0,161,40,3.0,4,April,Apr,Sunday,True,1,Weekend,Light Rain/Snow,4.025,0
2020-04-06,10.9,-2.0,6.8,0.0,0.0,0.0,20.4,41.8,4.45,0.0,1,0,173,53,3.0,4,April,Apr,Monday,False,0,Weekday,Clear,3.2641509433962264,0
2020-04-07,12.2,2.3,9.9,1.5,3.0,0.0,17.2,34.2,7.25,0.5,0,0,117,48,3.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,2.4375,0
2020-04-08,16.1,4.8,12.9,0.0,0.0,0.0,23.3,48.2,10.450000000000001,0.0,0,0,185,63,3.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,2.9365079365079363,1
2020-04-09,9.1,2.0,4.0,9.9,9.0,0.21,33.5,68.0,5.55,1.1,0,0,130,41,3.0,4,April,Apr,Thursday,False,0,Weekday,Light Rain/Snow,3.1707317073170733,0
2020-04-10,7.6,0.8,0.3,0.1,1.0,0.07,37.8,72.4,4.2,0.1,0,0,99,25,3.0,4,April,Apr,Friday,False,0,Weekday,Light Rain/Snow,3.96,0
2020-04-11,8.6,-1.9,3.7,0.0,0.0,0.0,23.6,47.5,3.3499999999999996,0.0,1,0,143,45,3.0,4,April,Apr,Saturday,True,1,Weekend,Clear,3.1777777777777776,0
2020-04-12,10.2,1.8,6.9,0.0,0.0,0.0,19.2,34.9,6.0,0.0,0,0,74,21,5.0,4,April,Apr,Sunday,True,1,Weekend,Clear,3.5238095238095237,0
2020-04-13,15.6,4.3,14.2,19.2,15.0,0.0,40.7,77.8,9.95,1.28,0,0,285,58,3.0,4,April,Apr,Monday,False,0,Weekday,Heavy Rain/Snow,4.913793103448276,1
2020-04-14,6.5,-0.2,0.3,0.7,3.0,0.42,28.1,54.4,3.15,0.2333333333333333,1,0,356,67,3.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,5.313432835820896,1
2020-04-15,4.8,-3.2,-1.7,0.1,1.0,0.07,26.6,52.6,0.7999999999999998,0.1,1,0,115,36,3.0,4,April,Apr,Wednesday,False,0,Weekday,Light Rain/Snow,3.1944444444444446,0
2020-04-16,4.7,-3.8,-2.3,0.4,4.0,0.28,27.2,56.9,0.4500000000000002,0.1,1,0,113,43,3.0,4,April,Apr,Thursday,False,0,Weekday,Light Rain/Snow,2.627906976744186,0
2020-04-17,5.9,-2.5,0.5,0.3,3.0,0.14,27.3,52.6,1.7000000000000002,0.09999999999999999,1,0,207,54,3.5,4,April,Apr,Friday,False,0,Weekday,Light Rain/Snow,3.8333333333333335,1
2020-04-18,9.2,-3.0,4.3,0.0,0.0,0.0,23.7,47.2,3.0999999999999996,0.0,1,0,131,45,3.0,4,April,Apr,Saturday,True,1,Weekend,Clear,2.911111111111111,0
2020-04-19,13.6,1.2,8.1,2.1,6.0,0.0,27.7,57.2,7.3999999999999995,0.35000000000000003,0,0,48,20,1.5,4,April,Apr,Sunday,True,1,Weekend,Light Rain/Snow,2.4,0
2020-04-20,6.0,-3.5,2.4,0.0,0.0,0.0,19.6,36.0,1.25,0.0,1,0,108,45,3.0,4,April,Apr,Monday,False,0,Weekday,Clear,2.4,0
2020-04-21,6.6,-1.1,1.3,1.6,6.0,0.07,37.8,73.1,2.75,0.26666666666666666,1,0,97,45,3.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,2.1555555555555554,0
2020-04-22,6.2,-2.7,0.4,0.0,0.0,0.0,27.1,54.0,1.75,0.0,1,0,165,60,0.0,4,April,Apr,Wednesday,False,0,Weekday,Clear,2.75,0
2020-04-23,5.4,-4.2,0.6,0.0,0.0,0.0,22.1,46.1,0.6000000000000001,0.0,1,0,142,51,3.0,4,April,Apr,Thursday,False,0,Weekday,Clear,2.784313725490196,0
2020-04-24,8.9,2.8,6.0,0.0,0.0,0.0,18.0,32.0,5.85,0.0,0,0,193,50,4.0,4,April,Apr,Friday,False,0,Weekday,Clear,3.86,1
2020-04-25,11.4,-1.0,9.3,0.0,0.0,0.0,19.9,36.0,5.2,0.0,1,0,116,34,4.0,4,April,Apr,Saturday,True,1,Weekend,Clear,3.411764705882353,0
2020-04-26,9.4,5.6,4.4,5.2,13.0,0.0,26.4,50.0,7.5,0.4,0,0,69,26,1.5,4,April,Apr,Sunday,True,1,Weekend,Light Rain/Snow,2.6538461538461537,0
2020-04-27,11.2,3.2,9.4,0.0,0.0,0.0,19.1,40.3,7.199999999999999,0.0,0,0,128,51,3.0,4,April,Apr,Monday,False,0,Weekday,Clear,2.5098039215686274,0
2020-04-28,10.5,3.9,6.8,0.4,4.0,0.0,23.2,45.0,7.2,0.1,0,0,275,59,3.0,4,April,Apr,Tuesday,False,0,Weekday,Light Rain/Snow,4.661016949152542,1
2020-04-29,12.8,5.8,8.7,5.5,11.0,0.0,30.7,58.0,9.3,0.5,0,0,138,50,3.0,4,April,Apr,Wednesday,False,0,Weekday,Light Rain/Snow,2.76,0
2020-04-30,11.9,8.1,11.7,20.9,20.0,0.0,24.6,43.6,10.0,1.045,0,0,131,54,3.0,4,April,Apr,Thursday,False,0,Weekday,Heavy Rain/Snow,2.425925925925926,0
2020-05-01,16.6,7.2,13.8,0.6,4.0,0.0,21.3,42.8,11.9,0.15,0,0,168,50,3.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,3.36,0
2020-05-02,15.2,4.9,12.2,1.9,5.0,0.0,19.6,51.5,10.05,0.38,0,0,120,32,5.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,3.75,0
2020-05-03,21.4,8.1,19.5,0.0,0.0,0.0,25.9,49.7,14.75,0.0,0,0,132,27,4.0,5,May,May,Sunday,True,1,Weekend,Clear,4.888888888888889,0
2020-05-04,10.4,3.3,5.6,0.3,2.0,0.0,27.0,52.6,6.85,0.15,0,0,174,57,3.0,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,3.0526315789473686,0
2020-05-05,8.3,0.0,6.2,0.0,0.0,0.0,17.1,31.3,4.15,0.0,0,0,140,43,3.0,5,May,May,Tuesday,False,0,Weekday,Clear,3.255813953488372,0
2020-05-06,10.6,3.2,8.5,0.0,0.0,0.0,12.5,26.3,6.9,0.0,0,0,151,60,3.0,5,May,May,Wednesday,False,0,Weekday,Clear,2.5166666666666666,0
2020-05-07,11.4,2.5,8.1,1.3,4.0,0.0,23.7,47.5,6.95,0.325,0,0,134,46,3.0,5,May,May,Thursday,False,0,Weekday,Light Rain/Snow,2.9130434782608696,0
2020-05-08,5.2,-1.2,0.3,0.4,3.0,0.28,25.2,49.3,2.0,0.13333333333333333,1,0,682,45,3.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,15.155555555555555,1
2020-05-09,6.4,-2.9,-0.9,0.6,5.0,0.28,34.5,67.7,1.7500000000000002,0.12,1,0,231,38,4.0,5,May,May,Saturday,True,1,Weekend,Light Rain/Snow,6.078947368421052,1
2020-05-10,8.4,0.4,6.3,1.2,6.0,0.0,14.6,27.0,4.4,0.19999999999999998,0,0,33,27,0.0,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,1.2222222222222223,0
2020-05-11,8.2,2.2,2.7,4.9,11.0,0.35,23.3,44.6,5.199999999999999,0.4454545454545455,0,0,54,28,1.5,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,1.9285714285714286,0
2020-05-12,8.8,-1.8,2.8,0.4,2.0,0.0,27.6,53.6,3.5000000000000004,0.2,1,0,53,34,0.0,5,May,May,Tuesday,False,0,Weekday,Light Rain/Snow,1.5588235294117647,0
2020-05-13,10.6,-1.9,6.7,0.0,0.0,0.0,22.3,47.2,4.35,0.0,1,0,118,30,0.0,5,May,May,Wednesday,False,0,Weekday,Clear,3.933333333333333,0
2020-05-14,10.2,3.3,6.7,6.8,6.0,0.0,15.9,48.6,6.75,1.1333333333333333,0,0,49,28,0.0,5,May,May,Thursday,False,0,Weekday,Light Rain/Snow,1.75,0
2020-05-15,21.1,7.4,20.6,7.1,9.0,0.0,24.3,50.4,14.25,0.7888888888888889,0,0,40,30,0.0,5,May,May,Friday,False,0,Weekday,Light Rain/Snow,1.3333333333333333,0
2020-05-16,14.5,7.3,14.9,0.0,0.0,0.0,16.8,34.2,10.9,0.0,0,0,48,30,0.0,5,May,May,Saturday,True,1,Weekend,Clear,1.6,0
2020-05-17,13.0,7.2,9.5,1.9,5.0,0.0,24.7,46.1,10.1,0.38,0,0,48,29,0.0,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,1.6551724137931034,0
2020-05-18,13.4,9.6,9.6,12.6,19.0,0.0,33.8,63.4,11.5,0.6631578947368421,0,0,62,24,0.0,5,May,May,Monday,False,0,Weekday,Heavy Rain/Snow,2.5833333333333335,0
2020-05-19,14.2,10.4,8.7,0.0,0.0,0.0,31.7,59.0,12.3,0.0,0,0,124,28,3.0,5,May,May,Tuesday,False,0,Weekday,Clear,4.428571428571429,0
2020-05-20,15.4,7.6,13.6,0.0,0.0,0.0,20.9,41.8,11.5,0.0,0,0,196,37,3.0,5,May,May,Wednesday,False,0,Weekday,Clear,5.297297297297297,1
2020-05-21,16.4,8.2,15.6,0.0,0.0,0.0,13.6,29.2,12.299999999999999,0.0,0,0,135,38,0.0,5,May,May,Thursday,False,0,Weekday,Clear,3.5526315789473686,0
2020-05-22,22.1,7.8,23.3,0.0,0.0,0.0,10.5,27.0,14.950000000000001,0.0,0,0,132,36,0.0,5,May,May,Friday,False,0,Weekday,Clear,3.6666666666666665,0
2020-05-23,21.4,12.0,23.2,0.0,0.0,0.0,13.5,30.2,16.7,0.0,0,0,202,29,0.0,5,May,May,Saturday,True,1,Weekend,Clear,6.9655172413793105,1
2020-05-24,21.5,11.8,24.5,2.2,5.0,0.0,17.5,34.9,16.65,0.44000000000000006,0,0,70,22,1.5,5,May,May,Sunday,True,1,Weekend,Light Rain/Snow,3.1818181818181817,0
2020-05-25,27.2,15.4,29.6,3.4,6.0,0.0,20.1,43.6,21.3,0.5666666666666667,0,0,111,34,0.0,5,May,May,Monday,False,0,Weekday,Light Rain/Snow,3.264705882352941,0
2020-05-26,26.7,14.6,30.5,0.0,0.0,0.0,9.3,22.0,20.65,0.0,0,0,134,40,0.0,5,May,May,Tuesday,False,0,Weekday,Clear,3.35,0
2020-05-27,23.5,15.6,25.6,0.0,0.0,0.0,11.3,24.5,19.55,0.0,0,0,109,39,3.0,5,May,May,Wednesday,False,0,Weekday,Clear,2.7948717948717947,0
2020-05-28,20.6,16.0,21.9,8.1,7.0,0.0,13.4,33.5,18.3,1.157142857142857,0,0,82,41,0.0,5,May,May,Thursday,False,0,Weekday,Light Rain/Snow,2.0,0
