date,min_delay,line,station
2014-01-10,0,YU,ROSEDALE STATION
2014-01-10,0,BD,ISLINGTON STATION
2014-01-10,3,BD,GREENWOOD STATION
2014-01-10,7,SRT,MIDLAND STATION
2014-01-10,0,YU,WILSON STATION
2014-01-11,5,YU,FINCH STATION
2014-01-11,0,BD,ST GEORGE BD STATION
2014-01-11,5,YU,FINCH STATION
2014-01-11,0,YU,YORKDALE STATION
2014-01-11,0,YU,SHEPPARD WEST STATION
2014-01-11,16,SHP,BAYVIEW STATION
2014-01-11,0,BD,CHRISTIE STATION
2014-01-11,0,YU,BLOOR STATION
2014-01-11,11,YU,BLOOR STATION
2014-01-11,7,SRT,LAWRENCE EAST STATION
2014-01-11,292,SRT,MCCOWAN STATION TO KEN
2014-01-11,5,YU,YORK MILLS STATION
2014-01-11,11,YU,ST CLAIR WEST STATION
2014-01-11,0,YU,YONGE UNIVERSITY LINE
2014-01-11,5,YU,OSGOODE STATION
2014-01-11,0,YU,SHEPPARD STATION
2014-01-11,5,BD,KIPLING STATION
2014-01-11,0,YU,GLENCAIRN STATION
2014-01-11,5,SRT,MCCOWAN STATION
2014-01-11,0,YU,EGLINTON STATION
2014-01-11,5,YU,NORTH YORK CTR STATION
2014-01-11,10,BD,KENNEDY BD STATION
2014-01-11,0,BD,GREENWOOD YARD
2014-01-11,0,BD,COXWELL STATION
2014-01-11,0,YU,WELLESLEY STATION
2014-01-11,0,BD,KIPLING STATION
2014-01-11,5,BD,KIPLING STATION
2014-01-11,0,YU,YONGE UNIVERSITY LINE
2014-01-11,0,BD,LANSDOWNE STATION
2014-01-11,5,BD,KENNEDY BD STATION
2014-01-11,0,YU,FINCH STATION
2014-01-11,0,BD,PAPE STATION
2014-01-11,0,BD,ISLINGTON STATION
2014-01-11,0,BD,CHESTER STATION
2014-01-11,0,BD,MAIN STREET STATION
2014-01-11,0,YU,FINCH STATION
2014-01-11,0,YU,DAVISVILLE STATION
2014-01-12,0,BD,ROYAL YORK STATION
2014-01-12,10,YU,YORK MILLS STATION
2014-01-12,0,BD,BROADVIEW STATION
2014-01-12,3,BD,ST GEORGE BD STATION
2014-01-12,14,YU,QUEEN STATION
2014-01-12,0,YU,ROSEDALE STATION
2014-01-12,5,YU,ST CLAIR STATION
2014-01-12,0,BD,YONGE UNIVERSITY LINE
2014-01-12,4,BD,KIPLING STATION
2014-01-12,0,BD,COXWELL STATION
2014-01-12,0,BD,KENNEDY BD STATION
2014-01-12,0,SHP,YONGE SHP STATION
2014-01-12,0,YU,FINCH STATION
2014-01-12,8,YU,ST GEORGE YUS STATION
2014-01-12,0,SHP,YONGE SHP STATION
2014-01-12,0,SHP,YONGE SHP STATION
2014-01-12,0,YU,YONGE UNIVERSITY LINE
2014-01-12,0,YU,YORKDALE STATION
2014-01-12,4,BD,JANE STATION
2014-01-12,5,BD,KIPLING STATION
2014-01-12,7,SRT,SCARB CTR STATION
2014-01-12,0,BD,HIGH PARK STATION
2014-01-12,0,BD,COXWELL STATION
2014-01-12,6,SRT,KENNEDY SRT STATION
2014-01-13,0,BD,ISLINGTON STATION
2014-01-13,0,YU,NORTH YORK CTR STATION
2014-01-13,3,YU,BLOOR STATION
2014-01-13,12,BD,KENNEDY BD STATION
2014-01-13,0,BD,KIPLING STATION
2014-01-13,3,BD,YONGE BD STATION
2014-01-13,0,YU,DUNDAS STATION
2014-01-13,0,BD,DONLANDS STATION
2014-01-13,0,YU,GLENCAIRN STATION
2014-01-13,0,BD,WARDEN STATION
2014-01-13,4,BD,SHERBOURNE STATION
2014-01-13,0,BD,ISLINGTON STATION
2014-01-13,0,BD,ISLINGTON STATION
2014-01-13,4,SRT,MIDLAND STATION
2014-01-13,0,YU,OSGOODE STATION
2014-01-13,0,BD,WOODBINE STATION
2014-01-13,0,BD,CHRISTIE STATION
2014-01-13,9,BD,DUFFERIN STATION
2014-01-13,0,BD,KEELE STATION
2014-01-13,0,YU,DUNDAS STATION
2014-01-13,5,YU,YORK MILLS STATION
2014-01-13,5,YU,SHEPPARD WEST STATION
2014-01-13,0,YU,YONGE UNIVERSITY LINE
2014-01-13,0,YU,ST GEORGE YUS STATION
2014-01-13,5,BD,OLD MILL STATION
2014-01-13,0,YU,QUEEN STATION
2014-01-13,0,BD,JANE STATION
2014-01-13,0,BD,BLOOR DANFORTH SUBWAY
2014-01-13,0,BD,VICTORIA PARK STATION
2014-01-13,0,YU,YONGE UNIVERSITY LINE
2014-01-13,0,BD,KIPLING STATION
2014-01-13,0,BD,LANSDOWNE STATION
2014-01-13,0,BD,KEELE STATION
2014-01-13,0,BD,ST GEORGE BD STATION
2014-01-13,0,BD,YONGE BD STATION
2014-01-13,13,SRT,KENNEDY SRT STATION
2014-01-13,0,YU,QUEEN STATION
2014-01-13,4,YU,EGLINTON STATION
2014-01-13,0,BD,KENNEDY BD STATION
2014-01-13,0,,QUEEN STATION
2014-01-13,3,BD,WARDEN STATION
2014-01-13,0,BD,KEELE STATION
2014-01-13,4,YU,LAWRENCE STATION
2014-01-13,6,SRT,MCCOWAN STATION
2014-01-13,4,SRT,MCCOWAN STATION
2014-01-13,0,BD,COXWELL STATION
2014-01-13,3,BD,SPADINA BD STATION
2014-01-13,0,YU,FINCH STATION
2014-01-13,6,SRT,MIDLAND STATION
2014-01-13,0,BD,KIPLING STATION
2014-01-13,5,YU,ST CLAIR STATION
2014-01-13,0,YU,ST CLAIR WEST STATION
2014-01-13,0,BD,KEELE STATION
2014-01-13,4,BD,KENNEDY BD STATION
2014-01-13,0,BD,WARDEN STATION
2014-01-13,0,YU,ST CLAIR STATION
2014-01-13,0,YU,EGLINTON STATION
2014-01-13,0,YU,YONGE UNIVERSITY LINE
2014-01-13,0,BD,VICTORIA PARK STATION
2014-01-13,0,BD,KENNEDY BD STATION
2014-01-13,0,YU,WILSON STATION
2014-01-13,0,BD,KEELE STATION
2014-01-13,6,YU,MUSEUM STATION
2014-01-13,0,YU,FINCH STATION
2014-01-13,6,SRT,MCCOWAN STATION
2014-01-13,0,YU,DAVISVILLE STATION
2014-01-14,0,BD,COXWELL STATION
2014-01-14,3,BD,JANE STATION
2014-01-14,3,BD,KENNEDY BD STATION
2014-01-14,0,BD,KIPLING STATION
2014-01-14,0,YU,EGLINTON WEST STATION
2014-01-14,5,YU,DUNDAS STATION
2014-01-14,0,BD,KIPLING STATION
2014-01-14,0,YU,EGLINTON WEST STATION
2014-01-14,9,YU,GLENCAIRN STATION
2014-01-14,0,YU,ST CLAIR WEST STATION
2014-01-14,3,YU,YORK MILLS STATION
2014-01-14,0,YU,ST CLAIR STATION
2014-01-14,3,BD,KENNEDY BD STATION
2014-01-14,0,YU,DUNDAS STATION
2014-01-14,0,BD,MAIN STREET STATION
2014-01-14,3,BD,WARDEN STATION
2014-01-14,0,YU,YONGE UNIVERSITY LINE
2014-01-14,0,YU,DUPONT STATION
2014-01-14,3,YU,ST GEORGE YUS STATION
2014-01-14,0,BD,BATHURST STATION
2014-01-14,3,YU,ST CLAIR WEST STATION
2014-01-14,0,BD,VICTORIA PARK STATION
2014-01-14,3,BD,LANSDOWNE STATION
2014-01-14,0,YU,COLLEGE STATION
2014-01-14,3,YU,DAVISVILLE STATION
2014-01-14,0,YU,YONGE UNIVERSITY LINE
2014-01-14,0,BD,KENNEDY BD STATION
2014-01-14,19,SHP,DON MILLS STATION
2014-01-14,0,YU,WELLESLEY STATION
2014-01-14,0,BD,SHERBOURNE STATION
2014-01-14,3,BD,DONLANDS STATION
2014-01-14,0,BD,TORONTO TRANSIT COMMIS
2014-01-14,0,SHP,TORONTO TRANSIT COMMIS
2014-01-14,0,SRT,TORONTO TRANSIT COMMIS
2014-01-14,0,YU,WILSON STATION
2014-01-14,0,BD,YONGE BD STATION
2014-01-14,3,BD,GREENWOOD STATION
2014-01-14,0,BD,GREENWOOD STATION
2014-01-14,0,YU,MUSEUM STATION
2014-01-14,0,YU,COLLEGE STATION
2014-01-14,3,BD,WARDEN STATION
2014-01-14,0,YU,YONGE UNIVERSITY LINE
2014-01-14,9,YU,ST ANDREW STATION
2014-01-14,0,YU,DAVISVILLE STATION
2014-01-14,0,BD,GREENWOOD YARD
2014-01-14,0,BD,ISLINGTON STATION
2014-01-14,9,BD,RUNNYMEDE STATION
2014-01-14,0,YU,ST CLAIR STATION
2014-01-14,4,BD,ST GEORGE BD STATION
2014-01-14,4,BD,SPADINA BD STATION
2014-01-14,4,YU,QUEEN'S PARK STATION
2014-01-14,0,BD,KIPLING STATION
2014-01-15,0,BD,KIPLING STATION
2014-01-15,0,BD,OLD MILL STATION
2014-01-15,0,YU,DUNDAS STATION
2014-01-15,0,YU,DAVISVILLE STATION
2014-01-15,0,YU,LAWRENCE WEST STATION
2014-01-15,0,BD,KENNEDY BD STATION
2014-01-15,3,YU,DUNDAS STATION
2014-01-15,0,BD,JANE STATION
2014-01-15,0,BD,BLOOR DANFORTH SUBWAY
2014-01-15,0,YU,ST CLAIR WEST STATION
2014-01-15,0,BD,KIPLING STATION
2014-01-15,0,YU,SPADINA YUS STATION
2014-01-15,0,BD,CHRISTIE STATION
2014-01-15,0,YU,ST CLAIR STATION
2014-01-15,5,BD,YONGE BD STATION
2014-01-15,0,YU,QUEEN'S PARK STATION
2014-01-15,0,YU,YONGE UNIVERSITY LINE
2014-01-15,3,BD,CHESTER STATION
2014-01-15,7,BD,BROADVIEW STATION
2014-01-15,0,BD,YONGE UNIVERSITY LINE
2014-01-15,0,YU,WILSON STATION
2014-01-15,0,YU,WELLESLEY STATION
2014-01-15,0,YU,EGLINTON STATION
2014-01-15,0,BD,ISLINGTON STATION
2014-01-15,10,BD,VICTORIA PARK STATION
2014-01-15,0,YU,DUPONT STATION
2014-01-15,0,YU,YORK MILLS STATION
2014-01-15,5,YU,DUNDAS STATION
2014-01-15,0,BD,KENNEDY BD STATION
2014-01-15,0,YU,FINCH STATION
2014-01-15,0,BD,HIGH PARK STATION
2014-01-15,0,BD,HIGH PARK STATION
2014-01-15,0,BD,ROYAL YORK STATION
2014-01-15,0,BD,WOODBINE STATION
2014-01-15,0,BD,KEELE STATION
2014-01-15,4,YU,YORK MILLS STATION
2014-01-15,0,YU,FINCH STATION
2014-01-15,0,YU,WILSON HOSTLER
2014-01-15,7,BD,YONGE BD STATION
2014-01-15,0,YU,FINCH STATION
2014-01-15,0,YU,WILSON STATION
2014-01-15,0,BD,OSSINGTON STATION
2014-01-15,5,BD,KENNEDY BD STATION
2014-01-15,0,YU,QUEEN STATION
2014-01-15,0,BD,WOODBINE STATION
2014-01-15,3,BD,ST GEORGE BD STATION
2014-01-15,0,YU,SHEPPARD STATION
2014-01-15,3,YU,ST CLAIR WEST STATION
2014-01-15,0,YU,WILSON STATION
2014-01-15,0,BD,KENNEDY BD STATION
2014-01-15,4,YU,BLOOR STATION
2014-01-15,0,YU,BLOOR STATION
2014-01-15,0,BD,ISLINGTON STATION
2014-01-15,3,BD,KIPLING STATION
2014-01-16,4,YU,WILSON STATION
2014-01-16,0,BD,JANE STATION
2014-01-16,0,BD,YONGE BD STATION
2014-01-16,0,YU,SHEPPARD WEST STATION
2014-01-16,0,BD,JANE STATION
2014-01-16,0,YU,DAVISVILLE STATION
2014-01-16,0,BD,KIPLING STATION
2014-01-16,0,YU,BLOOR STATION
2014-01-16,5,BD,BAY STATION
2014-01-16,8,YU,BLOOR STATION
2014-01-16,0,YU,EGLINTON STATION
2014-01-16,0,YU,ST CLAIR STATION
2014-01-16,0,BD,DUNDAS WEST STATION
2014-01-16,0,BD,WARDEN STATION
2014-01-16,0,YU,YONGE UNIVERSITY LINE
2014-01-16,0,BD,KENNEDY BD STATION
2014-01-16,0,BD,BLOOR DANFORTH SUBWAY
2014-01-16,0,BD,KIPLING STATION
2014-01-16,0,BD,SHERBOURNE STATION
2014-01-16,3,YU,EGLINTON STATION
2014-01-16,0,YU,SHEPPARD WEST STATION
2014-01-16,0,BD,YONGE UNIVERSITY LINE
2014-01-16,5,SHP,YONGE SHP STATION
2014-01-16,0,YU,SUMMERHILL STATION
2014-01-16,0,BD,YONGE BD STATION
2014-01-16,0,YU,DAVISVILLE STATION
2014-01-16,4,BD,CASTLE FRANK STATION
2014-01-16,6,BD,OLD MILL STATION
2014-01-16,0,BD,KIPLING STATION
2014-01-16,0,BD,ISLINGTON STATION
2014-01-16,0,BD,VICTORIA PARK STATION
2014-01-16,0,YU,YORKDALE STATION
2014-01-16,5,YU,ST CLAIR WEST STATION
2014-01-16,0,BD,VICTORIA PARK STATION
2014-01-16,0,YU,DUNDAS STATION
2014-01-16,0,YU,FINCH STATION
2014-01-16,0,BD,COXWELL STATION
2014-01-16,0,BD,COXWELL STATION
2014-01-16,0,BD,KEELE STATION
2014-01-16,0,BD,KENNEDY BD STATION
2014-01-16,0,BD,LANSDOWNE STATION
2014-01-16,4,BD,WOODBINE STATION
2014-01-16,0,YU,COLLEGE STATION
2014-01-16,0,YU,ROSEDALE STATION
2014-01-16,0,BD,OLD MILL STATION
2014-01-16,3,BD,ISLINGTON STATION
2014-01-16,0,BD,ISLINGTON STATION
2014-01-16,0,YU,FINCH STATION
2014-01-16,0,BD,BROADVIEW STATION
2014-01-16,0,BD,JANE STATION
2014-01-16,4,BD,KENNEDY BD STATION
2014-01-16,0,BD,ISLINGTON STATION
2014-01-16,0,BD,ROYAL YORK STATION
2014-01-16,0,BD,KIPLING STATION
2014-01-16,0,BD,RUNNYMEDE STATION
2014-01-17,0,BD,KENNEDY BD STATION
2014-01-17,0,BD,MAIN STREET STATION
2014-01-17,0,YU,ST CLAIR WEST STATION
2014-01-17,0,BD,DUNDAS WEST STATION
2014-01-17,0,BD,OLD MILL STATION
2014-01-17,4,BD,CHESTER STATION
2014-01-17,0,YU,DAVISVILLE STATION
2014-01-17,9,YU,YORKDALE STATION
2014-01-17,0,YU,YONGE UNIVERSITY LINE
2014-01-17,0,YU,EGLINTON STATION
2014-01-17,0,YU,QUEEN STATION
2014-01-17,0,YU,YONGE UNIVERSITY LINE
2014-01-17,5,SHP,YONGE SHP STATION
2014-01-17,0,BD,KENNEDY BD STATION
2014-01-17,7,YU,MUSEUM STATION
2014-01-17,0,YU,KING STATION
2014-01-17,0,BD,JANE STATION
2014-01-17,0,YU,DUNDAS STATION
2014-01-17,0,BD,ISLINGTON STATION
2014-01-17,0,BD,BLOOR DANFORTH SUBWAY
2014-01-17,0,YU,DUNDAS STATION
2014-01-17,0,BD,ROYAL YORK STATION
2014-01-17,0,BD,BATHURST STATION
2014-01-17,0,YU,EGLINTON WEST STATION
2014-01-17,0,YU,WILSON YARD
2014-01-17,4,BD,KIPLING STATION
2014-01-17,4,BD,YONGE BD STATION
2014-01-17,3,BD,ST GEORGE BD STATION
2014-01-17,0,SHP,DON MILLS STATION
2014-01-17,0,BD,ISLINGTON STATION
2014-01-17,0,YU,BLOOR STATION
2014-01-17,8,YU,QUEEN STATION
2014-01-17,0,SRT,KENNEDY SRT STATION
2014-01-17,0,YU,ST CLAIR WEST STATION
2014-01-17,0,YU,ST CLAIR WEST STATION
2014-01-17,0,BD,KENNEDY BD STATION
2014-01-17,0,YU,YONGE UNIVERSITY LINE
2014-01-17,0,,DON MILLS STATION
2014-01-18,3,YU,SHEPPARD WEST STATION
2014-01-18,0,BD,ROYAL YORK STATION
2014-01-18,0,BD,JANE STATION
2014-01-18,0,YU,EGLINTON WEST STATION
2014-01-18,0,BD,KENNEDY BD STATION
2014-01-18,3,YU,EGLINTON STATION
2014-01-18,0,YU,QUEEN'S PARK STATION
2014-01-18,0,BD,ISLINGTON STATION
2014-01-18,8,YU,SHEPPARD STATION
2014-01-18,0,BD,ISLINGTON STATION
2014-01-18,0,BD,YONGE UNIVERSITY LINE
2014-01-18,18,YU,DUPONT STATION
2014-01-18,13,YU,ST CLAIR WEST STATION
2014-01-18,0,YU,KING STATION
2014-01-18,0,BD,WARDEN STATION
2014-01-18,3,BD,LANSDOWNE STATION
2014-01-18,0,BD,DUNDAS WEST STATION
2014-01-18,5,YU,FINCH STATION
2014-01-18,0,YU,SHEPPARD WEST STATION
2014-01-18,0,BD,DUNDAS WEST STATION
2014-01-18,0,YU,LAWRENCE WEST STATION
2014-01-18,0,YU,DUPONT STATION
2014-01-18,0,BD,PAPE STATION
2014-01-18,8,YU,BLOOR STATION
2014-01-18,5,BD,YONGE BD STATION
2014-01-18,0,BD,GREENWOOD STATION
2014-01-18,4,YU,ST CLAIR WEST STATION
2014-01-18,4,YU,EGLINTON STATION
2014-01-18,0,YU,QUEEN STATION
2014-01-18,3,BD,VICTORIA PARK STATION
2014-01-18,8,YU,UNION STATION
2014-01-18,5,YU,DAVISVILLE STATION
2014-01-18,0,SRT,KENNEDY SRT STATION
2014-01-18,5,YU,SPADINA YUS STATION
2014-01-18,0,YU,UNION STATION
2014-01-18,0,YU,SPADINA YUS STATION
2014-01-18,0,BD,ISLINGTON STATION
2014-01-18,5,BD,WARDEN STATION
2014-01-18,0,YU,YONGE UNIVERSITY LINE
2014-01-18,0,BD,BLOOR DANFORTH SUBWAY
2014-01-18,3,YU,WILSON STATION
2014-01-18,0,BD,MAIN STREET STATION
2014-01-18,5,YU,FINCH STATION
2014-01-18,0,YU,ST CLAIR STATION
2014-01-18,6,SRT,MCCOWAN STATION
2014-01-19,0,BD,JANE STATION
2014-01-19,0,YU,LAWRENCE STATION
2014-01-19,0,YU,QUEEN'S PARK STATION
2014-01-19,3,YU,ST ANDREW STATION
2014-01-19,11,YU,DUPONT STATION
2014-01-19,0,YU,ROSEDALE STATION
2014-01-19,5,YU,EGLINTON WEST STATION
2014-01-19,0,BD,YONGE UNIVERSITY LINE
2014-01-19,0,BD,JANE STATION
2014-01-19,0,BD,ISLINGTON STATION
2014-01-19,8,YU,SHEPPARD STATION
2014-01-19,0,YU,EGLINTON WEST STATION
2014-01-19,0,BD,BROADVIEW STATION
2014-01-19,13,BD,KEELE STATION
2014-01-19,0,BD,JANE STATION
2014-01-19,3,YU,ST ANDREW STATION
2014-01-19,0,YU,ST CLAIR STATION
2014-01-19,0,BD,KIPLING STATION
2014-01-19,0,YU,ROSEDALE STATION
2014-01-19,0,YU,ST CLAIR STATION
2014-01-19,31,BD,DUNDAS WEST STATION
2014-01-19,5,BD,KIPLING STATION
2014-01-19,0,BD,ST GEORGE BD STATION
2014-01-19,6,YU,SUMMERHILL STATION
2014-01-19,4,YU,ST CLAIR STATION
2014-01-19,0,YU,YONGE UNIVERSITY LINE
2014-01-19,0,YU,OSGOODE STATION
2014-01-19,0,YU,DAVISVILLE STATION
2014-01-19,0,BD,YONGE BD STATION
2014-01-19,0,YU,SHEPPARD STATION
2014-01-19,3,SHP,YONGE SHP STATION
2014-01-19,10,SHP,BAYVIEW STATION
2014-01-19,3,YU,WILSON STATION
2014-01-19,0,YU,WILSON STATION
2014-01-19,0,YU,DAVISVILLE STATION
2014-01-19,0,BD,YONGE BD STATION
2014-01-19,3,YU,DAVISVILLE STATION
2014-01-19,3,YU,DUNDAS STATION
2014-01-20,0,BD,WOODBINE STATION
2014-01-20,0,YU,EGLINTON WEST STATION
2014-01-20,0,BD,ROYAL YORK STATION
2014-01-20,0,BD,JANE STATION
2014-01-20,4,BD,CHESTER STATION
2014-01-20,0,BD,KEELE STATION
2014-01-20,3,BD,JANE STATION
2014-01-20,0,BD,YONGE BD STATION
2014-01-20,3,YU,DAVISVILLE STATION
2014-01-20,0,YU,LAWRENCE STATION
2014-01-20,3,SRT,ELLESMERE STATION
2014-01-20,3,YU,DAVISVILLE STATION
2014-01-20,3,YU,WILSON STATION
2014-01-20,0,YU,COLLEGE STATION
2014-01-20,4,YU,SHEPPARD WEST STATION
2014-01-20,0,BD,WOODBINE STATION
2014-01-20,0,BD,GREENWOOD PORTAL
2014-01-20,0,YU,LAWRENCE STATION
2014-01-20,8,SRT,MCCOWAN STATION
2014-01-20,0,YU,FINCH STATION
2014-01-20,0,BD,JANE STATION
2014-01-20,0,YU,GLENCAIRN STATION
2014-01-20,0,YU,ROSEDALE STATION
2014-01-20,10,YU,EGLINTON STATION
2014-01-20,0,BD,YONGE UNIVERSITY LINE
2014-01-20,5,YU,DAVISVILLE STATION
2014-01-20,0,BD,LANSDOWNE STATION
2014-01-20,0,BD,MAIN STREET STATION
2014-01-20,0,YU,YONGE UNIVERSITY LINE
2014-01-20,0,YU,DAVISVILLE STATION
2014-01-20,0,BD,CHRISTIE STATION
2014-01-20,0,BD,BAY STATION
2014-01-20,3,BD,ST GEORGE BD STATION
2014-01-20,6,BD,ST GEORGE BD STATION
2014-01-20,0,YU,BLOOR STATION
2014-01-20,5,BD,KIPLING STATION
2014-01-20,0,YU,QUEEN STATION
2014-01-20,6,SRT,MCCOWAN STATION
2014-01-20,0,YU,ROSEDALE STATION
2014-01-20,0,YU,SHEPPARD STATION
2014-01-20,0,BD,OLD MILL STATION
2014-01-20,0,YU,DAVISVILLE STATION
2014-01-20,8,YU,SUMMERHILL STATION
2014-01-20,0,YU,EGLINTON STATION
2014-01-20,4,BD,CASTLE FRANK STATION
2014-01-20,0,BD,KENNEDY BD STATION
2014-01-20,0,YU,EGLINTON STATION
2014-01-20,0,BD,DUFFERIN STATION
2014-01-20,0,YU,COLLEGE STATION
2014-01-20,0,YU,FINCH STATION
2014-01-20,0,BD,KIPLING STATION
2014-01-20,4,BD,KIPLING STATION
2014-01-20,0,YU,QUEEN STATION
2014-01-20,0,YU,MUSEUM STATION
2014-01-20,0,YU,SUMMERHILL STATION
2014-01-20,0,BD,YONGE BD STATION
2014-01-20,0,YU,ST CLAIR WEST STATION
2014-01-20,0,BD,WOODBINE STATION
2014-01-20,0,YU,DAVISVILLE STATION
2014-01-20,0,YU,ROSEDALE STATION
2014-01-20,3,BD,SPADINA BD STATION
2014-01-20,0,SHP,YONGE SHP STATION
2014-01-20,0,YU,DAVISVILLE STATION
2014-01-20,0,YU,UNION STATION
2014-01-20,0,BD,JANE STATION
2014-01-20,0,BD,JANE STATION
2014-01-20,0,YU,ST CLAIR STATION
2014-01-20,0,BD,CHRISTIE STATION
2014-01-20,3,YU,ST GEORGE YUS STATION
2014-01-20,0,BD,MAIN STREET STATION
2014-01-20,3,YU,WELLESLEY STATION
2014-01-20,0,BD,WOODBINE STATION
2014-01-20,0,BD,MAIN STREET STATION
2014-01-20,0,BD,KENNEDY BD STATION
2014-01-20,0,YU,SHEPPARD WEST STATION
2014-01-20,0,YU,ST CLAIR STATION
2014-01-20,0,YU,KING STATION
2014-01-20,0,YU,COLLEGE STATION
2014-01-20,0,YU,YORK MILLS STATION
2014-01-21,0,YU,EGLINTON STATION
2014-01-21,4,BD,ISLINGTON STATION
2014-01-21,3,BD,PAPE STATION
2014-01-21,0,BD,DONLANDS STATION
2014-01-21,0,BD,GREENWOOD YARD
2014-01-21,5,BD,KIPLING STATION
2014-01-21,10,BD,GREENWOOD STATION
2014-01-21,0,BD,KENNEDY BD STATION
2014-01-21,0,BD,OLD MILL STATION
2014-01-21,5,BD,CASTLE FRANK STATION
2014-01-21,0,BD,KEELE STATION
2014-01-21,0,BD,GREENWOOD YARD
2014-01-21,0,BD,GREENWOOD YARD
2014-01-21,9,YU,ROSEDALE STATION
2014-01-21,0,SRT,KENNEDY SRT STATION
2014-01-21,3,BD,YONGE BD STATION
2014-01-21,4,BD,YONGE BD STATION
2014-01-21,3,BD,VICTORIA PARK STATION
2014-01-21,0,YU,FINCH STATION
2014-01-21,0,BD,KIPLING STATION
2014-01-21,0,BD,DONLANDS STATION
2014-01-21,0,YU,SHEPPARD WEST STATION
2014-01-21,18,BD,JANE STATION
2014-01-21,0,YU,YONGE UNIVERSITY LINE
2014-01-21,0,BD,WARDEN STATION
2014-01-21,0,YU,YONGE UNIVERSITY LINE
2014-01-21,0,YU,KING STATION
2014-01-21,0,BD,KEELE STATION
2014-01-21,6,BD,GREENWOOD STATION
2014-01-21,0,BD,BLOOR DANFORTH SUBWAY
2014-01-21,5,YU,SHEPPARD WEST STATION
2014-01-21,0,YU,LAWRENCE WEST STATION
2014-01-21,0,YU,YONGE UNIVERSITY LINE
2014-01-21,10,BD,BROADVIEW STATION
2014-01-21,0,BD,KEELE STATION
2014-01-21,0,BD,CHESTER STATION
2014-01-21,0,YU,LAWRENCE WEST STATION
2014-01-21,0,BD,ISLINGTON STATION
2014-01-21,0,BD,OLD MILL STATION
2014-01-21,0,BD,JANE STATION
2014-01-21,0,YU,SHEPPARD WEST STATION
2014-01-21,5,SRT,SCARB CTR STATION
2014-01-21,0,YU,QUEEN'S PARK STATION
2014-01-21,0,BD,KEELE STATION
2014-01-21,0,BD,YONGE BD STATION
2014-01-21,3,YU,WILSON STATION
2014-01-21,4,YU,YORKDALE STATION
2014-01-21,0,BD,KIPLING STATION
2014-01-21,3,SRT,MIDLAND STATION
2014-01-21,0,BD,ROYAL YORK STATION
2014-01-21,0,BD,JANE STATION
2014-01-21,0,BD,ROYAL YORK STATION
2014-01-21,0,BD,WARDEN STATION
2014-01-21,0,BD,DUFFERIN STATION
2014-01-21,0,SHP,YONGE SHP STATION
2014-01-21,0,YU,ST CLAIR STATION
2014-01-21,3,SRT,ELLESMERE STATION
2014-01-21,0,BD,WARDEN STATION
2014-01-21,5,SHP,YONGE SHP STATION
2014-01-21,3,BD,ROYAL YORK STATION
2014-01-21,0,YU,UNION STATION
2014-01-21,0,BD,BLOOR DANFORTH SUBWAY
2014-01-21,0,YU,EGLINTON STATION
2014-01-21,0,BD,ISLINGTON STATION
2014-01-21,0,BD,BROADVIEW STATION
2014-01-21,0,YU,WELLESLEY STATION
2014-01-21,0,YU,DAVISVILLE STATION
2014-01-21,0,YU,WILSON STATION
2014-01-21,0,BD,DUNDAS WEST STATION
2014-01-21,0,YU,KING STATION
2014-01-21,0,BD,GREENWOOD STATION
2014-01-21,0,YU,ST ANDREW STATION
2014-01-21,0,BD,KIPLING STATION
2014-01-21,0,BD,ISLINGTON STATION
2014-01-21,0,YU,ST CLAIR STATION
2014-01-21,0,BD,WOODBINE STATION
2014-01-21,4,YU,FINCH STATION
2014-01-22,3,BD,ISLINGTON STATION
2014-01-22,0,BD,ISLINGTON STATION
2014-01-22,0,BD,KIPLING STATION
2014-01-22,0,BD,KIPLING STATION
2014-01-22,0,BD,DUNDAS WEST STATION
2014-01-22,0,BD,OLD MILL STATION
2014-01-22,0,YU,ST ANDREW STATION
2014-01-22,4,BD,ISLINGTON STATION
2014-01-22,0,YU,SPADINA YUS STATION
2014-01-22,9,YU,BLOOR STATION
2014-01-22,0,BD,ISLINGTON STATION
2014-01-22,11,BD,MAIN STREET STATION
2014-01-22,0,YU,YONGE UNIVERSITY LINE
2014-01-22,0,YU,LAWRENCE STATION
2014-01-22,8,YU,ST GEORGE YUS STATION
2014-01-22,0,BD,ISLINGTON STATION
2014-01-22,0,BD,JANE STATION
2014-01-22,0,BD,WOODBINE STATION
2014-01-22,0,YU,WELLESLEY STATION
2014-01-22,3,YU,OSGOODE STATION
2014-01-22,4,BD,BAY STATION
2014-01-22,0,BD,YONGE UNIVERSITY LINE
2014-01-22,5,SRT,KENNEDY SRT STATION
2014-01-22,5,BD,WARDEN STATION
2014-01-22,5,SRT,LAWRENCE EAST STATION
2014-01-22,0,YU,OSGOODE STATION
2014-01-22,11,YU,ST CLAIR STATION
2014-01-22,0,BD,ROYAL YORK STATION
2014-01-22,4,BD,OSSINGTON STATION
2014-01-22,0,BD,ISLINGTON STATION
2014-01-22,0,BD,ISLINGTON STATION
2014-01-22,3,BD,DONLANDS STATION
2014-01-22,0,YU,EGLINTON WEST STATION
2014-01-22,0,YU,LAWRENCE STATION
2014-01-22,13,SRT,MCCOWAN STATION
2014-01-22,5,YU,EGLINTON STATION
2014-01-22,0,BD,YONGE UNIVERSITY LINE
2014-01-22,0,,YONGE BD STATION
